name,dept,area,count,adjustedcount,year
Virgil D. Gligor,Carnegie Mellon University,Computer security,1.0,0.5,2014
Virgil D. Gligor,Carnegie Mellon University,Computer security,1.0,0.33333,2015
Virgil D. Gligor,Carnegie Mellon University,Databases,1.0,1.0,1986
Virgil D. Gligor,Carnegie Mellon University,Computer architecture,1.0,1.0,1979
Virgil D. Gligor,Carnegie Mellon University,Computer security,1.0,0.5,2008
Virgil D. Gligor,Carnegie Mellon University,Computer security,1.0,0.33333,2016
Virgil D. Gligor,Carnegie Mellon University,Computer security,1.0,0.5,2019
Virgil D. Gligor,Carnegie Mellon University,Computer security,1.0,0.14286,2010
Virgil D. Gligor,Carnegie Mellon University,Computer security,1.0,0.25,2012
Virgil D. Gligor,Carnegie Mellon University,Computer security,1.0,0.33333,2013
Virgil D. Gligor,Carnegie Mellon University,Computer security,1.0,0.33333,2014
Virgil D. Gligor,Carnegie Mellon University,Computer security,1.0,0.33333,2021
Virginia Smith,Carnegie Mellon University,Databases,1.0,0.33333,2021
Vishal Misra,Columbia University,Computer security,1.0,0.16667,2003
Vishal Misra,Columbia University,Computer security,1.0,0.2,2005
Vishal Misra,Columbia University,Mobile computing,1.0,0.33333,2007
Vishal Misra,Columbia University,Computer networks,1.0,0.33333,2000
Vishal Misra,Columbia University,Computer networks,1.0,0.33333,2002
Vishal Misra,Columbia University,Computer networks,1.0,0.25,2006
Vishal Misra,Columbia University,Measurement & perf. analysis,1.0,0.2,2003
Vishal Misra,Columbia University,Measurement & perf. analysis,2.0,0.66667,2007
Vishal Misra,Columbia University,Measurement & perf. analysis,1.0,0.25,2010
Vishal Misra,Columbia University,Measurement & perf. analysis,1.0,0.25,2019
Vitaly Shmatikov,Cornell University,Computer security,1.0,0.5,2001
Vitaly Shmatikov,Cornell University,Computer security,2.0,1.0,2005
Vitaly Shmatikov,Cornell University,Computer security,1.0,0.25,2007
Vitaly Shmatikov,Cornell University,Computer security,1.0,0.16667,2012
Vitaly Shmatikov,Cornell University,Computer security,1.0,0.33333,2013
Vitaly Shmatikov,Cornell University,Computer security,1.0,0.5,2015
Vitaly Shmatikov,Cornell University,Computer security,1.0,0.2,2016
Vitaly Shmatikov,Cornell University,Computer security,1.0,0.33333,2017
Vitaly Shmatikov,Cornell University,Computer security,1.0,0.33333,2018
Vitaly Shmatikov,Cornell University,Computer security,1.0,0.5,2000
Vitaly Shmatikov,Cornell University,Computer security,2.0,0.83333,2013
Vitaly Shmatikov,Cornell University,Computer security,2.0,0.66667,2014
Vitaly Shmatikov,Cornell University,Computer security,1.0,0.33333,2016
Vitaly Shmatikov,Cornell University,Computer networks,1.0,0.2,2007
Vitaly Shmatikov,Cornell University,Computer networks,1.0,0.2,2010
Vitaly Shmatikov,Cornell University,Computer networks,1.0,0.2,2013
Vitaly Shmatikov,Cornell University,Computer networks,1.0,0.16667,2016
Vitaly Shmatikov,Cornell University,Computer security,2.0,0.83333,2008
Vitaly Shmatikov,Cornell University,Computer security,1.0,0.5,2009
Vitaly Shmatikov,Cornell University,Computer security,2.0,0.53333,2011
Vitaly Shmatikov,Cornell University,Computer security,2.0,1.0,2012
Vitaly Shmatikov,Cornell University,Computer security,2.0,0.66667,2013
Vitaly Shmatikov,Cornell University,Computer security,1.0,0.2,2014
Vitaly Shmatikov,Cornell University,Computer security,1.0,0.25,2017
Vitaly Shmatikov,Cornell University,Computer security,1.0,0.25,2019
Vitaly Shmatikov,Cornell University,Computer security,1.0,0.25,2020
Vitaly Shmatikov,Cornell University,Computer security,1.0,0.5,2022
Vitaly Shmatikov,Cornell University,Computer security,1.0,0.5,2023
Vitaly Shmatikov,Cornell University,Programming languages,1.0,0.33333,2011
Vitaly Shmatikov,Cornell University,Operating systems,1.0,0.125,2012
Vitaly Shmatikov,Cornell University,Programming languages,1.0,0.25,2011
Vitaly Shmatikov,Cornell University,Databases,1.0,0.2,2018
Vivek Sarin,Texas A&M University,Design automation,1.0,0.33333,2002
Vivek Sarin,Texas A&M University,Design automation,1.0,0.33333,2004
Vivek Sarin,Texas A&M University,High-performance computing,1.0,0.5,2004
Vivek Sarin,Texas A&M University,High-performance computing,1.0,0.5,1996
Vivek Sarin,Texas A&M University,High-performance computing,1.0,0.33333,1998
Vivek Sarin,Texas A&M University,High-performance computing,1.0,0.33333,1999
Vivek Sarkar,Georgia Institute of Technology,Computer architecture,1.0,0.14286,1998
Vivek Sarkar,Georgia Institute of Technology,Design automation,1.0,0.16667,2018
Vivek Sarkar,Georgia Institute of Technology,High-performance computing,1.0,0.5,2016
Vivek Sarkar,Georgia Institute of Technology,High-performance computing,1.0,1.0,1988
Vivek Sarkar,Georgia Institute of Technology,High-performance computing,1.0,0.5,1990
Vivek Sarkar,Georgia Institute of Technology,High-performance computing,1.0,0.5,1991
Vivek Sarkar,Georgia Institute of Technology,High-performance computing,1.0,1.0,2000
Vivek Sarkar,Georgia Institute of Technology,High-performance computing,1.0,0.33333,2001
Vivek Sarkar,Georgia Institute of Technology,High-performance computing,1.0,0.25,2008
Vivek Sarkar,Georgia Institute of Technology,High-performance computing,1.0,0.25,2009
Vivek Sarkar,Georgia Institute of Technology,High-performance computing,1.0,0.2,2021
Vivek Sarkar,Georgia Institute of Technology,Computer architecture,1.0,0.2,2018
Vivek Sarkar,Georgia Institute of Technology,Computer architecture,1.0,0.33333,2010
Vivek Sarkar,Georgia Institute of Technology,Computer architecture,1.0,0.25,2018
Vivek Sarkar,Georgia Institute of Technology,Computer architecture,1.0,0.16667,2019
Vivek Sarkar,Georgia Institute of Technology,Programming languages,1.0,0.5,1998
Vivek Sarkar,Georgia Institute of Technology,Programming languages,1.0,0.5,2001
Vivek Sarkar,Georgia Institute of Technology,Programming languages,1.0,0.33333,2004
Vivek Sarkar,Georgia Institute of Technology,Programming languages,1.0,0.125,2005
Vivek Sarkar,Georgia Institute of Technology,Programming languages,1.0,0.2,2011
Vivek Sarkar,Georgia Institute of Technology,Programming languages,1.0,0.5,2012
Vivek Sarkar,Georgia Institute of Technology,Programming languages,1.0,0.2,2013
Vivek Sarkar,Georgia Institute of Technology,Programming languages,1.0,0.5,2016
Vivek Sarkar,Georgia Institute of Technology,Programming languages,1.0,0.16667,2017
Vivek Sarkar,Georgia Institute of Technology,Programming languages,1.0,1.0,1989
Vivek Sarkar,Georgia Institute of Technology,Programming languages,2.0,1.3333,1990
Vivek Sarkar,Georgia Institute of Technology,Programming languages,1.0,0.5,1992
Vivek Sarkar,Georgia Institute of Technology,Programming languages,1.0,0.33333,2000
Vivek Sarkar,Georgia Institute of Technology,Programming languages,1.0,0.16667,2002
Vivek Sarkar,Georgia Institute of Technology,Programming languages,1.0,0.2,2012
Vivek Sarkar,Georgia Institute of Technology,Programming languages,1.0,0.2,2014
Vivek Sarkar,Georgia Institute of Technology,Programming languages,1.0,0.5,1998
Vivek Sarkar,Georgia Institute of Technology,High-performance computing,1.0,0.33333,2014
Vivek Sarkar,Georgia Institute of Technology,High-performance computing,1.0,0.25,2016
Vivek Srikumar,University of Utah,Computer security,1.0,0.25,2017
Vivek Srikumar,University of Utah,Computer architecture,1.0,0.125,2016
Vivek Srikumar,University of Utah,Databases,1.0,0.25,2021
Vivienne Sze,Massachusetts Institute of Technology,Design automation,1.0,0.33333,2019
Vivienne Sze,Massachusetts Institute of Technology,Computer architecture,1.0,0.33333,2016
Vivienne Sze,Massachusetts Institute of Technology,Computer architecture,1.0,0.33333,2023
Vivienne Sze,Massachusetts Institute of Technology,Computer architecture,1.0,0.2,2022
Vladik Kreinovich,University of Texas - El Paso,Design automation,1.0,0.33333,2006
Vladimir Braverman,Rice University,Operating systems,1.0,0.125,2019
Vladimir Braverman,Rice University,Computer networks,1.0,0.2,2021
Vladimir Braverman,Rice University,Operating systems,1.0,0.16667,2018
Vladimir Braverman,Rice University,Databases,1.0,0.33333,2009
Vladimir Braverman,Rice University,Databases,1.0,0.25,2016
Vladimir Braverman,Rice University,Databases,1.0,0.16667,2017
Vladimir Braverman,Rice University,Databases,1.0,0.14286,2022
Vladimir Braverman,Rice University,Computer networks,1.0,0.2,2016
Vladimir Braverman,Rice University,Computer networks,1.0,0.14286,2019
Vladimir Braverman,Rice University,Computer networks,1.0,0.2,2020
Vladimir Braverman,Rice University,Computer networks,1.0,0.125,2021
Vladimir Braverman,Rice University,Computer networks,1.0,0.16667,2023
Vladimir Braverman,Rice University,Measurement & perf. analysis,1.0,0.16667,2019
Vladimir Filkov,Univ. of California - Davis,Software engineering,1.0,0.33333,2011
Vladimir Filkov,Univ. of California - Davis,Software engineering,2.0,0.4,2017
Vladimir Filkov,Univ. of California - Davis,Software engineering,1.0,0.5,2020
Vladimir Filkov,Univ. of California - Davis,Software engineering,1.0,0.25,2007
Vladimir Filkov,Univ. of California - Davis,Software engineering,1.0,0.2,2008
Vladimir Filkov,Univ. of California - Davis,Software engineering,1.0,0.14286,2009
Vladimir Filkov,Univ. of California - Davis,Software engineering,2.0,0.5,2014
Vladimir Filkov,Univ. of California - Davis,Software engineering,2.0,0.45,2015
Vladimir Filkov,Univ. of California - Davis,Software engineering,1.0,0.25,2018
Vladimir Filkov,Univ. of California - Davis,Software engineering,1.0,0.25,2021
Vladimir Filkov,Univ. of California - Davis,Software engineering,1.0,0.33333,2022
Vladimir Filkov,Univ. of California - Davis,Software engineering,1.0,0.25,2013
Vladimir Filkov,Univ. of California - Davis,Software engineering,1.0,0.5,2014
Vladimir Filkov,Univ. of California - Davis,Software engineering,1.0,0.2,2015
Vladimir Filkov,Univ. of California - Davis,Software engineering,1.0,0.14286,2016
Vladimir Filkov,Univ. of California - Davis,Software engineering,2.0,0.5,2019
Vladimir Filkov,Univ. of California - Davis,Software engineering,1.0,0.14286,2020
Vladimir Filkov,Univ. of California - Davis,Software engineering,1.0,0.33333,2023
Vladimir Kolesnikov,Georgia Institute of Technology,Computer security,1.0,0.14286,2012
Vladimir Kolesnikov,Georgia Institute of Technology,Computer security,2.0,0.45,2016
Vladimir Kolesnikov,Georgia Institute of Technology,Computer security,2.0,0.4,2017
Vladimir Kolesnikov,Georgia Institute of Technology,Computer security,1.0,0.33333,2018
Vladimir Kolesnikov,Georgia Institute of Technology,Computer security,1.0,0.5,2020
Vladimir Kolesnikov,Georgia Institute of Technology,Computer security,1.0,0.5,2021
Vladimir Kolesnikov,Georgia Institute of Technology,Computer security,1.0,0.11111,2014
Vladimir Kolesnikov,Georgia Institute of Technology,Computer security,1.0,0.14286,2015
Vladimir Kolesnikov,Georgia Institute of Technology,Computer security,1.0,0.25,2021
Vladimir Stojanovic,Univ. of California - Berkeley,Design automation,1.0,0.25,2006
Vladimir Stojanovic,Univ. of California - Berkeley,Design automation,1.0,0.5,2009
Vladimir Stojanovic,Univ. of California - Berkeley,Design automation,1.0,0.2,2002
Vladimir Stojanovic,Univ. of California - Berkeley,Design automation,1.0,0.5,2007
Vladimir Stojanovic,Univ. of California - Berkeley,Design automation,2.0,0.66667,2008
Vladimir Stojanovic,Univ. of California - Berkeley,Design automation,1.0,0.25,2019
Vladimir Stojanovic,Univ. of California - Berkeley,Computer architecture,1.0,0.14286,2010
Vladimir Zadorozhny,University of Pittsburgh,Databases,1.0,0.16667,2018
Vladimir Zadorozhny,University of Pittsburgh,Databases,1.0,0.2,2002
Vladimir Zadorozhny,University of Pittsburgh,Databases,1.0,0.33333,2013
Vladimir Zadorozhny,University of Pittsburgh,Databases,1.0,0.16667,2018
Voicu Popescu,Purdue University,High-performance computing,1.0,0.5,2006
Volkan Isler,University of Minnesota,Mobile computing,1.0,0.33333,2006
Volker Haarslev,Concordia University,Programming languages,1.0,0.5,1990
Vyas Sekar,Carnegie Mellon University,Computer security,1.0,0.33333,2015
Vyas Sekar,Carnegie Mellon University,Measurement & perf. analysis,1.0,0.25,2005
Vyas Sekar,Carnegie Mellon University,Measurement & perf. analysis,1.0,0.2,2008
Vyas Sekar,Carnegie Mellon University,Measurement & perf. analysis,1.0,0.125,2009
Vyas Sekar,Carnegie Mellon University,Measurement & perf. analysis,1.0,0.33333,2010
Vyas Sekar,Carnegie Mellon University,Measurement & perf. analysis,1.0,0.33333,2011
Vyas Sekar,Carnegie Mellon University,Measurement & perf. analysis,1.0,0.14286,2012
Vyas Sekar,Carnegie Mellon University,Measurement & perf. analysis,1.0,0.25,2013
Vyas Sekar,Carnegie Mellon University,Measurement & perf. analysis,1.0,0.2,2014
Vyas Sekar,Carnegie Mellon University,Measurement & perf. analysis,1.0,0.2,2018
Vyas Sekar,Carnegie Mellon University,Measurement & perf. analysis,2.0,0.53333,2020
Vyas Sekar,Carnegie Mellon University,Measurement & perf. analysis,2.0,0.36667,2021
Vyas Sekar,Carnegie Mellon University,Mobile computing,1.0,0.16667,2020
Vyas Sekar,Carnegie Mellon University,Computer security,1.0,0.33333,2016
Vyas Sekar,Carnegie Mellon University,Computer security,1.0,0.2,2017
Vyas Sekar,Carnegie Mellon University,Computer networks,1.0,0.16667,2008
Vyas Sekar,Carnegie Mellon University,Computer networks,1.0,0.2,2012
Vyas Sekar,Carnegie Mellon University,Computer networks,2.0,0.325,2015
Vyas Sekar,Carnegie Mellon University,Computer networks,3.0,0.7,2016
Vyas Sekar,Carnegie Mellon University,Computer networks,1.0,0.25,2017
Vyas Sekar,Carnegie Mellon University,Computer networks,1.0,0.25,2018
Vyas Sekar,Carnegie Mellon University,Computer networks,2.0,0.22222,2019
Vyas Sekar,Carnegie Mellon University,Computer networks,1.0,0.2,2020
Vyas Sekar,Carnegie Mellon University,Computer networks,1.0,0.16667,2021
Vyas Sekar,Carnegie Mellon University,Computer networks,1.0,0.2,2022
Vyas Sekar,Carnegie Mellon University,Computer networks,2.0,0.53333,2023
Vyas Sekar,Carnegie Mellon University,Computer security,1.0,0.25,2021
Vyas Sekar,Carnegie Mellon University,Computer security,1.0,0.14286,2023
Vyas Sekar,Carnegie Mellon University,Operating systems,1.0,0.14286,2016
Vyas Sekar,Carnegie Mellon University,Operating systems,1.0,0.16667,2020
Vyas Sekar,Carnegie Mellon University,Mobile computing,1.0,0.2,2022
Vyas Sekar,Carnegie Mellon University,Computer networks,1.0,0.33333,2009
Vyas Sekar,Carnegie Mellon University,Computer networks,1.0,0.125,2011
Vyas Sekar,Carnegie Mellon University,Computer networks,3.0,0.55952,2012
Vyas Sekar,Carnegie Mellon University,Computer networks,3.0,0.44444,2013
Vyas Sekar,Carnegie Mellon University,Computer networks,1.0,0.125,2014
Vyas Sekar,Carnegie Mellon University,Computer networks,1.0,0.25,2015
Vyas Sekar,Carnegie Mellon University,Computer networks,3.0,0.41591,2016
Vyas Sekar,Carnegie Mellon University,Computer networks,1.0,0.16667,2017
Vyas Sekar,Carnegie Mellon University,Computer networks,1.0,0.1,2018
Vyas Sekar,Carnegie Mellon University,Computer networks,1.0,0.14286,2019
Vyas Sekar,Carnegie Mellon University,Computer networks,2.0,0.39286,2020
Vyas Sekar,Carnegie Mellon University,Computer networks,1.0,0.2,2021
Vyas Sekar,Carnegie Mellon University,Computer networks,1.0,0.2,2022
Vyas Sekar,Carnegie Mellon University,Measurement & perf. analysis,1.0,0.2,2006
Vyas Sekar,Carnegie Mellon University,Databases,1.0,0.2,2022
W. Eric Wong,University of Texas at Dallas,Software engineering,1.0,0.25,1995
W. Keith Edwards,Georgia Institute of Technology,Mobile computing,1.0,0.25,2002
W. Keith Edwards,Georgia Institute of Technology,Computer security,1.0,0.33333,2022
Wade Trappe,Rutgers University,Mobile computing,1.0,0.2,2008
Wade Trappe,Rutgers University,Mobile computing,1.0,0.14286,2010
Wade Trappe,Rutgers University,Mobile computing,1.0,0.2,2011
Wajih Ul Hassan,University of Virginia,Software engineering,1.0,0.2,2016
Wajih Ul Hassan,University of Virginia,Computer security,1.0,0.16667,2021
Wajih Ul Hassan,University of Virginia,Computer security,2.0,0.45,2018
Wajih Ul Hassan,University of Virginia,Computer security,1.0,0.14286,2019
