name,dept,area,count,adjustedcount,year,country
Srinivasan Parthasarathy 0001,Ohio State University,High-performance computing,1.0,0.33333,2008,us
Srinivasan Parthasarathy 0001,Ohio State University,High-performance computing,1.0,0.2,2015,us
Srinivasan Parthasarathy 0001,Ohio State University,High-performance computing,1.0,0.16667,2019,us
Srinivasan Parthasarathy 0001,Ohio State University,Computer architecture,1.0,0.11111,1997,us
Srinivasan Parthasarathy 0001,Ohio State University,Mobile computing,1.0,0.25,2019,us
Srinivasan Parthasarathy 0001,Ohio State University,High-performance computing,1.0,0.25,1996,us
Srinivasan Parthasarathy 0001,Ohio State University,High-performance computing,1.0,0.16667,2008,us
Srinivasan Parthasarathy 0001,Ohio State University,High-performance computing,1.0,0.2,2014,us
Srinivasan Parthasarathy 0001,Ohio State University,Databases,1.0,0.25,2008,us
Srinivasan Parthasarathy 0001,Ohio State University,Databases,1.0,0.33333,2009,us
Srinivasan Parthasarathy 0001,Ohio State University,Databases,1.0,0.33333,2011,us
Srinivasan Parthasarathy 0001,Ohio State University,Databases,1.0,0.2,2019,us
Srinivasan Parthasarathy 0001,Ohio State University,Operating systems,1.0,0.14286,1997,us
Srinivasan Parthasarathy 0001,Ohio State University,Databases,1.0,0.14286,2005,us
Srinivasan Parthasarathy 0001,Ohio State University,Databases,1.0,0.33333,2007,us
Srinivasan Parthasarathy 0001,Ohio State University,Databases,2.0,0.75,2009,us
Srinivasan Parthasarathy 0001,Ohio State University,Databases,1.0,0.2,2010,us
Srinivasan Parthasarathy 0001,Ohio State University,Databases,1.0,0.33333,2011,us
Srinivasan Parthasarathy 0001,Ohio State University,Databases,1.0,0.5,2012,us
Srinivasan Parthasarathy 0001,Ohio State University,Databases,1.0,0.125,2022,us
Srinivasan Seshan,Carnegie Mellon University,Operating systems,1.0,0.33333,2005,us
Srinivasan Seshan,Carnegie Mellon University,Operating systems,1.0,0.14286,2008,us
Srinivasan Seshan,Carnegie Mellon University,Measurement & perf. analysis,1.0,0.33333,2003,us
Srinivasan Seshan,Carnegie Mellon University,Measurement & perf. analysis,2.0,0.36667,2004,us
Srinivasan Seshan,Carnegie Mellon University,Measurement & perf. analysis,1.0,0.16667,2008,us
Srinivasan Seshan,Carnegie Mellon University,Measurement & perf. analysis,1.0,0.25,2013,us
Srinivasan Seshan,Carnegie Mellon University,Measurement & perf. analysis,1.0,0.25,2019,us
Srinivasan Seshan,Carnegie Mellon University,Computer architecture,1.0,0.090909,1994,us
Srinivasan Seshan,Carnegie Mellon University,Mobile computing,1.0,0.25,1995,us
Srinivasan Seshan,Carnegie Mellon University,Mobile computing,1.0,0.25,2000,us
Srinivasan Seshan,Carnegie Mellon University,Mobile computing,1.0,0.25,2005,us
Srinivasan Seshan,Carnegie Mellon University,Mobile computing,1.0,0.2,2007,us
Srinivasan Seshan,Carnegie Mellon University,Mobile computing,1.0,0.16667,2010,us
Srinivasan Seshan,Carnegie Mellon University,Mobile computing,1.0,0.14286,2014,us
Srinivasan Seshan,Carnegie Mellon University,Mobile computing,1.0,0.16667,2008,us
Srinivasan Seshan,Carnegie Mellon University,Mobile computing,1.0,0.2,2009,us
Srinivasan Seshan,Carnegie Mellon University,Mobile computing,1.0,0.16667,2013,us
Srinivasan Seshan,Carnegie Mellon University,Computer security,1.0,0.2,2017,us
Srinivasan Seshan,Carnegie Mellon University,Computer networks,2.0,0.58333,2006,us
Srinivasan Seshan,Carnegie Mellon University,Computer networks,1.0,0.2,2009,us
Srinivasan Seshan,Carnegie Mellon University,Computer networks,2.0,0.32692,2012,us
Srinivasan Seshan,Carnegie Mellon University,Computer networks,1.0,0.11111,2019,us
Srinivasan Seshan,Carnegie Mellon University,Computer networks,1.0,0.16667,2020,us
Srinivasan Seshan,Carnegie Mellon University,Computer networks,1.0,0.33333,2022,us
Srinivasan Seshan,Carnegie Mellon University,Computer networks,2.0,0.53333,2023,us
Srinivasan Seshan,Carnegie Mellon University,Operating systems,1.0,0.2,2000,us
Srinivasan Seshan,Carnegie Mellon University,Mobile computing,1.0,0.25,2004,us
Srinivasan Seshan,Carnegie Mellon University,Computer networks,1.0,0.25,1996,us
Srinivasan Seshan,Carnegie Mellon University,Computer networks,1.0,0.33333,1999,us
Srinivasan Seshan,Carnegie Mellon University,Computer networks,1.0,0.25,2001,us
Srinivasan Seshan,Carnegie Mellon University,Computer networks,1.0,0.2,2002,us
Srinivasan Seshan,Carnegie Mellon University,Computer networks,1.0,0.2,2003,us
Srinivasan Seshan,Carnegie Mellon University,Computer networks,2.0,0.53333,2004,us
Srinivasan Seshan,Carnegie Mellon University,Computer networks,1.0,0.25,2007,us
Srinivasan Seshan,Carnegie Mellon University,Computer networks,2.0,0.34286,2008,us
Srinivasan Seshan,Carnegie Mellon University,Computer networks,1.0,0.16667,2009,us
Srinivasan Seshan,Carnegie Mellon University,Computer networks,1.0,0.25,2011,us
Srinivasan Seshan,Carnegie Mellon University,Computer networks,1.0,0.2,2012,us
Srinivasan Seshan,Carnegie Mellon University,Computer networks,2.0,0.41667,2013,us
Srinivasan Seshan,Carnegie Mellon University,Computer networks,1.0,0.16667,2015,us
Srinivasan Seshan,Carnegie Mellon University,Computer networks,1.0,0.1,2018,us
Srinivasan Seshan,Carnegie Mellon University,Computer networks,1.0,0.25,2019,us
Srinivasan Seshan,Carnegie Mellon University,Computer networks,1.0,0.14286,2020,us
Srinivasan Seshan,Carnegie Mellon University,Computer networks,1.0,0.2,2021,us
Srinivasan Seshan,Carnegie Mellon University,Computer networks,1.0,0.16667,2022,us
Srinivasan Seshan,Carnegie Mellon University,Measurement & perf. analysis,1.0,0.25,1997,us
Srinivasan Seshan,Carnegie Mellon University,Measurement & perf. analysis,1.0,0.25,2001,us
Srinivasan Seshan,Carnegie Mellon University,Databases,1.0,0.25,2003,us
Sriram Sankaranarayanan 0001,University of Colorado Boulder,Software engineering,1.0,0.33333,2009,us
Sriram Sankaranarayanan 0001,University of Colorado Boulder,Software engineering,1.0,0.125,2011,us
Sriram Sankaranarayanan 0001,University of Colorado Boulder,Embedded & real-time systems,1.0,0.16667,2003,us
Sriram Sankaranarayanan 0001,University of Colorado Boulder,Embedded & real-time systems,1.0,0.25,2009,us
Sriram Sankaranarayanan 0001,University of Colorado Boulder,Embedded & real-time systems,2.0,0.75,2014,us
Sriram Sankaranarayanan 0001,University of Colorado Boulder,Embedded & real-time systems,1.0,0.2,2015,us
Sriram Sankaranarayanan 0001,University of Colorado Boulder,Embedded & real-time systems,1.0,0.5,2016,us
Sriram Sankaranarayanan 0001,University of Colorado Boulder,Embedded & real-time systems,1.0,0.33333,2017,us
Sriram Sankaranarayanan 0001,University of Colorado Boulder,Software engineering,1.0,0.25,2007,us
Sriram Sankaranarayanan 0001,University of Colorado Boulder,Design automation,1.0,0.2,2013,us
Sriram Sankaranarayanan 0001,University of Colorado Boulder,Design automation,1.0,0.33333,2015,us
Sriram Sankaranarayanan 0001,University of Colorado Boulder,Design automation,1.0,0.25,2019,us
Sriram Sankaranarayanan 0001,University of Colorado Boulder,Software engineering,1.0,0.33333,2008,us
Sriram Sankaranarayanan 0001,University of Colorado Boulder,Software engineering,1.0,0.25,2008,us
Sriram Sankaranarayanan 0001,University of Colorado Boulder,Programming languages,1.0,0.33333,2013,us
Sriram Sankaranarayanan 0001,University of Colorado Boulder,Programming languages,1.0,0.33333,2004,us
Sriram Sankaranarayanan 0001,University of Colorado Boulder,Programming languages,1.0,0.25,2010,us
Sriram Sankaranarayanan 0001,University of Colorado Boulder,Programming languages,1.0,0.33333,2014,us
Sriram Sankaranarayanan 0001,University of Colorado Boulder,Embedded & real-time systems,1.0,0.25,2009,us
Sriram Sankaranarayanan 0001,University of Colorado Boulder,Embedded & real-time systems,1.0,0.33333,2012,us
Sriram Sankaranarayanan 0001,University of Colorado Boulder,Embedded & real-time systems,1.0,0.5,2016,us
Sriram Sankaranarayanan 0001,University of Colorado Boulder,Embedded & real-time systems,1.0,0.5,2017,us
Stacy Marsella,Northeastern University,Software engineering,1.0,0.33333,1998,us
Stacy Patterson,Rensselaer Polytechnic Institute,Databases,1.0,0.2,2012,us
Stan Sclaroff,Boston University,Databases,1.0,0.25,2005,us
Stanislaw Jarecki,Univ. of California - Irvine,Computer security,1.0,0.2,1997,us
Stanislaw Jarecki,Univ. of California - Irvine,Computer security,1.0,0.25,2004,us
Stanislaw Jarecki,Univ. of California - Irvine,Computer security,1.0,0.33333,2007,us
Stanislaw Jarecki,Univ. of California - Irvine,Computer security,1.0,0.33333,2008,us
Stanislaw Jarecki,Univ. of California - Irvine,Computer security,1.0,0.25,2011,us
Stanislaw Jarecki,Univ. of California - Irvine,Computer security,1.0,0.2,2013,us
Stanislaw Jarecki,Univ. of California - Irvine,Computer security,1.0,0.33333,2019,us
Stanislaw Jarecki,Univ. of California - Irvine,Computer security,2.0,0.39286,2014,us
Stanley B. Zdonik,Brown University,Databases,2.0,1.0,1990,us
Stanley B. Zdonik,Brown University,Databases,1.0,0.25,1995,us
Stanley B. Zdonik,Brown University,Databases,2.0,0.83333,1996,us
Stanley B. Zdonik,Brown University,Databases,2.0,0.58333,2003,us
Stanley B. Zdonik,Brown University,Databases,2.0,0.5,2005,us
Stanley B. Zdonik,Brown University,Databases,2.0,0.75,2007,us
Stanley B. Zdonik,Brown University,Databases,2.0,0.83333,2008,us
Stanley B. Zdonik,Brown University,Databases,1.0,0.5,2009,us
Stanley B. Zdonik,Brown University,Databases,1.0,0.33333,2011,us
Stanley B. Zdonik,Brown University,Databases,1.0,0.2,2012,us
Stanley B. Zdonik,Brown University,Programming languages,1.0,0.5,1986,us
Stanley B. Zdonik,Brown University,Programming languages,2.0,1.0,1987,us
Stanley B. Zdonik,Brown University,Programming languages,1.0,0.5,1997,us
Stanley B. Zdonik,Brown University,Databases,1.0,0.25,1985,us
Stanley B. Zdonik,Brown University,Databases,1.0,0.25,1995,us
Stanley B. Zdonik,Brown University,Databases,1.0,0.5,1996,us
Stanley B. Zdonik,Brown University,Databases,1.0,0.33333,1997,us
Stanley B. Zdonik,Brown University,Databases,1.0,0.5,1998,us
Stanley B. Zdonik,Brown University,Databases,1.0,0.33333,2009,us
Stanley B. Zdonik,Brown University,Databases,1.0,0.33333,2012,us
Stanley B. Zdonik,Brown University,Databases,1.0,0.33333,2014,us
Stanley B. Zdonik,Brown University,Databases,1.0,0.5,1980,us
Stanley B. Zdonik,Brown University,Databases,1.0,0.5,1990,us
Stanley B. Zdonik,Brown University,Databases,1.0,0.5,1991,us
Stanley B. Zdonik,Brown University,Databases,1.0,0.33333,1993,us
Stanley B. Zdonik,Brown University,Databases,1.0,0.33333,1996,us
Stanley B. Zdonik,Brown University,Databases,1.0,0.5,1998,us
Stanley B. Zdonik,Brown University,Databases,2.0,0.66667,2001,us
Stanley B. Zdonik,Brown University,Databases,1.0,0.11111,2002,us
Stanley B. Zdonik,Brown University,Databases,2.0,0.36667,2003,us
Stanley B. Zdonik,Brown University,Databases,1.0,0.071429,2005,us
Stanley B. Zdonik,Brown University,Databases,2.0,0.75,2006,us
Stanley B. Zdonik,Brown University,Databases,2.0,0.83333,2007,us
Stanley B. Zdonik,Brown University,Databases,2.0,0.6,2008,us
Stanley B. Zdonik,Brown University,Databases,1.0,0.2,2009,us
Stanley B. Zdonik,Brown University,Databases,3.0,1.0333,2010,us
Stanley B. Zdonik,Brown University,Databases,1.0,0.33333,2011,us
Stanley B. Zdonik,Brown University,Databases,1.0,0.2,2013,us
Stanley B. Zdonik,Brown University,Databases,3.0,0.55311,2015,us
Stanley Bak,Stony Brook University,Embedded & real-time systems,1.0,0.5,2016,us
Stanley Bak,Stony Brook University,Embedded & real-time systems,1.0,0.5,2019,us
Stanley Bak,Stony Brook University,Embedded & real-time systems,1.0,0.16667,2009,us
Stanley Bak,Stony Brook University,Embedded & real-time systems,1.0,0.33333,2010,us
Stanley Bak,Stony Brook University,Embedded & real-time systems,1.0,0.14286,2011,us
Stanley Bak,Stony Brook University,Embedded & real-time systems,1.0,0.16667,2015,us
Stanley Bak,Stony Brook University,Embedded & real-time systems,1.0,0.2,2009,us
Stanley Bak,Stony Brook University,Embedded & real-time systems,1.0,0.25,2014,us
Stanley Bak,Stony Brook University,Embedded & real-time systems,1.0,0.5,2015,us
Stanley C. Ahalt,University of North Carolina,High-performance computing,1.0,1.0,2004,us
Stavros Sintos,University of Illinois at Chicago,Databases,1.0,0.25,2021,us
Stavros Sintos,University of Illinois at Chicago,Databases,1.0,0.33333,2023,us
Stavros Sintos,University of Illinois at Chicago,Databases,1.0,0.25,2016,us
Stavros Sintos,University of Illinois at Chicago,Databases,1.0,0.33333,2020,us
Stavros Sintos,University of Illinois at Chicago,Databases,1.0,0.25,2021,us
Stavros Sintos,University of Illinois at Chicago,Databases,1.0,0.2,2022,us
Stavros Sintos,University of Illinois at Chicago,Databases,1.0,0.25,2023,us
Stavros Sintos,University of Illinois at Chicago,Databases,2.0,0.58333,2019,us
Stavros Tripakis,Northeastern University,Design automation,1.0,0.125,2012,us
Stavros Tripakis,Northeastern University,Embedded & real-time systems,2.0,1.1667,2002,us
Stavros Tripakis,Northeastern University,Embedded & real-time systems,1.0,0.2,2003,us
Stavros Tripakis,Northeastern University,Embedded & real-time systems,1.0,0.2,2004,us
Stavros Tripakis,Northeastern University,Embedded & real-time systems,1.0,0.25,2005,us
Stavros Tripakis,Northeastern University,Embedded & real-time systems,2.0,0.5,2006,us
Stavros Tripakis,Northeastern University,Embedded & real-time systems,1.0,0.16667,2007,us
Stavros Tripakis,Northeastern University,Embedded & real-time systems,1.0,0.25,2009,us
Stavros Tripakis,Northeastern University,Embedded & real-time systems,2.0,0.26786,2013,us
Stavros Tripakis,Northeastern University,Embedded & real-time systems,1.0,0.5,2014,us
Stavros Tripakis,Northeastern University,Embedded & real-time systems,1.0,0.16667,2017,us
Stavros Tripakis,Northeastern University,Programming languages,1.0,0.33333,2009,us
Stavros Tripakis,Northeastern University,Embedded & real-time systems,1.0,0.5,2008,us
Stavros Tripakis,Northeastern University,Embedded & real-time systems,1.0,0.33333,1997,us
Stavros Tripakis,Northeastern University,Embedded & real-time systems,1.0,0.16667,1999,us
Stefan K. Muller,Illinois Institute of Technology,Programming languages,1.0,0.25,2016,us
Stefan K. Muller,Illinois Institute of Technology,Programming languages,1.0,0.33333,2018,us
Stefan K. Muller,Illinois Institute of Technology,Programming languages,1.0,0.33333,2019,us
Stefan K. Muller,Illinois Institute of Technology,Programming languages,1.0,0.5,2012,us
Stefan K. Muller,Illinois Institute of Technology,Programming languages,1.0,0.33333,2017,us
Stefan K. Muller,Illinois Institute of Technology,Programming languages,1.0,0.16667,2020,us
Stefan K. Muller,Illinois Institute of Technology,Programming languages,1.0,0.14286,2023,us
Stefan K. Muller,Illinois Institute of Technology,Programming languages,1.0,0.5,2021,us
Stefan K. Muller,Illinois Institute of Technology,Programming languages,1.0,1.0,2022,us
Stefan Monnier,University of Montreal,Programming languages,1.0,0.33333,1998,canada
Stefan Monnier,University of Montreal,Programming languages,1.0,0.5,2008,canada
Stefan Monnier,University of Montreal,Programming languages,1.0,0.33333,2001,canada
Stefan Monnier,University of Montreal,Programming languages,1.0,0.25,2022,canada
Stefan Nagy,University of Utah,Computer security,1.0,0.2,2021,us
Stefan Nagy,University of Utah,Software engineering,1.0,0.2,2018,us
Stefan Nagy,University of Utah,Computer security,1.0,0.5,2019,us
